7_7;48;12.52;16.91;12.33;17.45;12.33;17.53;20.51;20.24;23.34;43.69;43.64;43.6;45.09;43.19;43.57;43.57;43.59;45.74;28.96;27.96;22.13;24.64;21.2;18.69;21.05;12.33;22.53;12.33;18.29;14.18;10.83;41.49;66.9;71.12;74.32;79.26;76.71;83.98;77.28;75.71;78.21;53.76;36.41;16.06;36.02;22.7;32.93;12.52
7_8;48;12.52;16.91;12.33;17.45;12.33;17.53;20.51;20.24;23.34;43.69;43.64;43.6;45.09;43.19;43.57;43.57;43.59;45.74;28.96;27.96;22.13;24.64;21.2;18.69;21.05;12.33;22.53;12.33;18.29;14.18;10.83;41.49;66.9;71.12;74.32;79.26;76.71;83.98;77.28;75.71;78.21;53.76;36.41;16.06;36.02;22.7;32.93;12.52
7_9;48;12.52;16.91;12.33;17.45;12.33;17.53;20.51;20.24;23.34;43.69;43.64;43.6;45.09;43.19;43.57;43.57;43.59;45.74;28.96;27.96;22.13;24.64;21.2;18.69;21.05;12.33;22.53;12.33;18.29;14.18;10.83;41.49;66.9;71.12;74.32;79.26;76.71;83.98;77.28;75.71;78.21;53.76;36.41;16.06;36.02;22.7;32.93;12.52
7_10;48;12.52;16.91;12.33;17.45;12.33;17.53;20.51;20.24;23.34;43.69;43.64;43.6;45.09;43.19;43.57;43.57;43.59;45.74;28.96;27.96;22.13;24.64;21.2;18.69;21.05;12.33;22.53;12.33;18.29;14.18;10.83;41.49;66.9;71.12;74.32;79.26;76.71;83.98;77.28;75.71;78.21;53.76;36.41;16.06;36.02;22.7;32.93;12.52
7_11_battery;48;0.0;0.0;0.0;0.0;0.0;0.0;-8.665977485354885;-7.324402215650548;-55.25970106679382;-77.67269141997811;27.252994021487233;77.50354710846166;77.47432987012478;70.61199398154288;0.0;0.0;0.0;0.0;0.0;-24.719683888870325;-16.746890088346372;-29.314567775625907;-12.12839207016617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-68.7445689486496;-29.1252149640283;-25.0342277661712;-57.91255105036993;18.380266230502293;-28.852112046572074;3.1203849030052204;-10.094274023635691;-27.319635707636422;62.001069165094236;77.49331406356144;16.152674659552943;0.0;0.0;0.0;0.0
8_10;48;94.14;175.94;93.64;163.09;99.22;147.14;177.05;260.34;289.49;252.48;258.69;251.09;261.2;253.96;258.58;255.85;257.64;251.46;302.12;178.59;197.17;122.65;144.91;157.99;191.02;107.09;188.02;109.87;260.38;273.92;345.33;388.34;400.8;421.15;410.23;435.37;426.41;469.85;426.63;439.94;421.86;458.61;305.47;317.32;238.93;270.12;168.2;112.27
8_11_battery;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.316529124896823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.684756868860713;7.428259146934705;0.0;-4.051931091917364;4.503959330165459;-20.773261528939713;1.9152522656548192;0.0;0.0;-57.47881927805307;0.0;0.0;0.0;0.0;0.0;0.0
9_13;48;100.04;147.99;99.14;147.79;99.43;147.87;99.14;149.15;182.18;236.7;235.55;235.99;240.73;240.03;239.78;242.61;236.23;164.73;165.14;162.81;163.55;161.58;161.96;165.13;171.02;114.95;169.08;114.03;167.83;98.91;95.0;245.38;304.2;308.54;311.67;316.47;318.79;329.07;319.84;317.65;237.38;234.65;226.51;222.04;220.38;220.43;198.21;117.63
10_28;48;510.55;296.39;220.61;227.25;218.63;335.1;422.55;567.28;710.31;688.66;841.6;952.8;1004.59;968.88;956.28;905.96;879.78;951.72;1067.47;1075.2;1081.12;1018.19;910.96;645.06;504.92;406.47;408.7;379.74;487.72;559.8;678.56;1018.54;1132.66;1195.12;1308.99;1389.6;1337.93;1382.71;1282.85;1281.87;1397.62;1442.73;1435.29;1407.16;1365.06;1264.41;1043.45;826.43
11_0;48;15.05;6.53;3.93;4.7;3.93;6.96;12.58;16.95;27.26;27.61;30.21;35.33;38.11;35.38;34.67;31.58;30.6;34.77;38.88;36.73;35.5;35.64;32.94;23.22;7.12;3.93;4.7;3.93;8.64;13.16;15.28;32.97;40.83;45.31;50.14;55.74;54.83;54.42;47.75;45.24;49.39;52.43;50.96;48.3;51.19;43.96;28.27;15.02
11_1;48;15.05;6.53;3.93;4.7;3.93;6.96;12.58;16.95;27.26;27.61;30.21;35.33;38.11;35.38;34.67;31.58;30.6;34.77;38.88;36.73;35.5;35.64;32.94;23.22;7.12;3.93;4.7;3.93;8.64;13.16;15.28;32.97;40.83;45.31;50.14;55.74;54.83;54.42;47.75;45.24;49.39;52.43;50.96;48.3;51.19;43.96;28.27;15.02
12_20;48;52.39;41.87;23.35;23.35;23.35;23.35;23.35;30.9;44.5;38.65;101.55;145.73;162.23;167.93;166.4;164.05;164.82;167.2;190.33;189.49;190.34;136.14;73.26;73.77;23.35;23.35;23.35;23.35;23.35;23.35;7.23;34.08;103.22;152.41;222.88;257.23;269.99;275.52;267.9;269.16;270.36;272.42;266.58;263.33;185.21;133.24;128.53;103.84
12_21_battery;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.922293225814062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.665381469720302;-37.23628572487217;37.246304505322264;12.75075261696245;0.0;0.0
13_4;48;54.64;31.05;28.94;27.06;27.03;27.73;34.52;55.51;60.45;49.06;43.26;34.18;32.38;32.7;32.62;33.49;35.67;34.15;51.3;71.3;74.64;80.46;81.19;68.44;50.89;47.86;46.26;43.58;45.57;51.86;71.09;81.79;78.02;59.59;52.53;53.74;55.05;57.37;55.48;56.81;76.18;86.59;102.78;102.87;116.6;115.69;96.65;77.7
13_5;48;54.64;31.05;28.94;27.06;27.03;27.73;34.52;55.51;60.45;49.06;43.26;34.18;32.38;32.7;32.62;33.49;35.67;34.15;51.3;71.3;74.64;80.46;81.19;68.44;50.89;47.86;46.26;43.58;45.57;51.86;71.09;81.79;78.02;59.59;52.53;53.74;55.05;57.37;55.48;56.81;76.18;86.59;102.78;102.87;116.6;115.69;96.65;77.7
13_6;48;54.64;31.05;28.94;27.06;27.03;27.73;34.52;55.51;60.45;49.06;43.26;34.18;32.38;32.7;32.62;33.49;35.67;34.15;51.3;71.3;74.64;80.46;81.19;68.44;50.89;47.86;46.26;43.58;45.57;51.86;71.09;81.79;78.02;59.59;52.53;53.74;55.05;57.37;55.48;56.81;76.18;86.59;102.78;102.87;116.6;115.69;96.65;77.7
13_7;48;54.64;31.05;28.94;27.06;27.03;27.73;34.52;55.51;60.45;49.06;43.26;34.18;32.38;32.7;32.62;33.49;35.67;34.15;51.3;71.3;74.64;80.46;81.19;68.44;50.89;47.86;46.26;43.58;45.57;51.86;71.09;81.79;78.02;59.59;52.53;53.74;55.05;57.37;55.48;56.81;76.18;86.59;102.78;102.87;116.6;115.69;96.65;77.7
