Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),Cooling:Electricity(kWh),Heating:Electricity(kWh),InteriorLights:Electricity(kWh),ExteriorLights:Electricity(kWh),InteriorEquipment:Electricity(kWh),Fans:Electricity(kWh),Pumps:Electricity(kWh),WaterSystems:Electricity(),HeatRejection:Electricity(kWh),HeatRejection:Gas(kBtu),Heating:Gas(kBtu),WaterSystems:Gas(kBtu),InteriorEquipment:Gas(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),1 ZONE VAV 1 CLG COIL(W),1 ZONE VAV 2 CLG COIL(W),1 ZONE VAV 3 CLG COIL(W),1 ZONE VAV 4 CLG COIL(W),1 ZONE VAV 5 CLG COIL(W),1 ZONE VAV CLG COIL(W),1 ZONE VAV 1 MAIN HTG COIL(W),1 ZONE VAV 2 MAIN HTG COIL(W),1 ZONE VAV 3 MAIN HTG COIL(W),1 ZONE VAV 4 MAIN HTG COIL(W),1 ZONE VAV 5 MAIN HTG COIL(W),1 ZONE VAV MAIN HTG COIL(W),BUILDING STORY 1 THERMALZONE REHEAT COIL(W),BUILDING STORY 2 THERMALZONE REHEAT COIL(W),BUILDING STORY 3 THERMALZONE REHEAT COIL(W),BUILDING STORY 4 THERMALZONE REHEAT COIL(W),BUILDING STORY 5 THERMALZONE REHEAT COIL(W),BUILDING STORY 6 THERMALZONE REHEAT COIL(W),Zone Thermal Comfort Fanger Model PMV(),Zone Thermal Comfort Fanger Model PPD(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kVA),ElectricityProduced:Facility Apparent Power(kVA),Net Power(kW),Net Apparent Power(kVA),Ice Thermal Storage End Fraction(),Cooling Coil Ice Thermal Storage End Fraction()
2017/07/28 18:00:00,380.26047935217764,0,59.06665261548315,140.86018168263143,0.0,97.66099742733506,0.0,97.66099742733522,13.06852931807267,23.08204640180277,0,7.927727095000462,0,0.0,59.06665261548315,0,0,0,0,0,0,0,0,0,0,0,73959.92125562858,89493.23761686613,91438.77013764172,80630.25832489555,72549.42907690146,31267.088051670922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.26047935217764,380.26047935217764,0.0,422.51164372464183,0.0,380.26047935217764,422.51164372464183,0,0
2017/07/28 19:00:00,195.33712347707882,0,48.4007571055909,0.0,0.0,97.66099742733506,0.0,97.66099742733522,0.0,0.015128622408612815,0,0.0,0,0.0,48.4007571055909,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,195.33712347707882,195.33712347707882,0.0,217.04124830786535,0.0,195.33712347707882,217.04124830786535,0,0
2017/07/28 20:00:00,377.92907589764206,0,77.05123616644809,163.60219198908146,0.0,65.10733161822338,0.0,97.66099742733522,14.594859441993469,26.925232307481036,0,10.038463113527468,0,24.30016690997893,52.75106925646915,0,0,0,0,0,0,0,0,0,0,0,83218.13647363256,100127.97903877054,103800.91541079225,88503.23457939795,80081.90555336785,18966.062739841083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4343.90710844928,0.0,0.0,0,0,377.92907589764206,377.92907589764206,0.0,419.9211954418245,0.0,377.92907589764206,419.9211954418245,0,0
2017/07/28 21:00:00,202.68903331703905,0,31.684194205416716,0.0,0.0,65.10733161822338,36.421720134292485,101.14485294211464,0.0,0.015128622408612813,0,0.0,0,0.0,31.684194205416716,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,202.68903331703905,202.68903331703905,0.0,225.21003701893227,0.0,202.68903331703905,225.21003701893227,0,0
2017/07/28 22:00:00,319.2192191217998,0,22.96730647864932,113.04903163328176,0.0,32.55366580911169,36.421720134292485,97.66099742733522,6.14952201873761,26.73615875130526,0,6.648123347735801,0,0.0,22.96730647864932,0,0,0,0,0,0,0,0,0,0,0,69687.9122579711,0.0,0.0,77372.92881620988,70107.51133278097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,319.2192191217998,319.2192191217998,0.0,354.68802124644424,0.0,319.2192191217998,354.68802124644424,0,0
2017/07/28 23:00:00,210.40680522593757,0,30.567555082201977,42.61710606260946,0.0,16.276832904555846,36.421720134292485,97.66099742733522,1.4590179789644226,13.365862185108474,0,2.6052685330716794,0,0.0,30.567555082201977,0,0,0,0,0,0,0,0,0,0,0,0.0,60580.63983315364,23342.14616936451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,210.40680522593757,210.40680522593757,0.0,233.78533913993064,0.0,210.40680522593757,233.78533913993064,0,0
2017/07/29 00:00:00,276.86985235693044,0,0.0,91.1678443253768,0.0,16.276832904555846,34.5193707096774,97.66099742733522,4.903341929195238,26.706099130612863,0,5.635365930177075,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,76364.49805200382,0.0,0.0,56629.56907382176,40472.3032856985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,276.86985235693044,276.86985235693044,0.0,307.63316928547823,0.0,276.86985235693044,307.63316928547823,0,0
2017/07/29 01:00:00,188.12979018398428,0,0.0,41.95010305040035,0.0,16.276832904555846,34.5193707096774,73.2457480705014,1.519244149646666,17.791619942292932,0,2.826871356909669,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,79906.43383045701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,188.12979018398428,188.12979018398428,0.0,209.03310020442697,0.0,188.12979018398428,209.03310020442697,0,0
2017/07/29 02:00:00,191.39461756503036,0,0.0,36.162548780873344,0.0,16.276832904555846,34.5193707096774,73.2457480705014,1.9717941132241013,26.676363545593425,0,2.5419594406048365,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,64077.906541543605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,191.39461756503036,191.39461756503036,0.0,212.66068618336706,0.0,191.39461756503036,212.66068618336706,0,0
2017/07/29 03:00:00,137.17536069073608,0,0.0,7.8166253109304815,0.0,16.276832904555846,34.5193707096774,73.2457480705014,0.3686777643896168,4.446745261534727,0,0.5013606691466271,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,15418.240797216169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,137.17536069073608,137.17536069073608,0.0,152.4170674341512,0.0,137.17536069073608,152.4170674341512,0,0
2017/07/29 04:00:00,191.96817007694088,0,6.844278570955845,36.78041925137878,0.0,16.276832904555846,34.5193707096774,73.2457480705014,1.9717941132241013,26.67633307934425,0,2.4976719482590943,0,0.0,6.844278570955845,0,0,0,0,0,0,0,0,0,0,0,63812.904588422316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,191.96817007694088,191.96817007694088,0.0,213.29796675215653,0.0,191.96817007694088,213.29796675215653,0,0
2017/07/29 05:00:00,129.53726565619326,0,0.0,0.0,0.0,16.276832904555846,34.5193707096774,78.74106204196002,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,129.53726565619326,129.53726565619326,0.0,143.93029517354805,0.0,129.53726565619326,143.93029517354805,0,0
2017/07/29 06:00:00,130.22979185885552,0,34.14131970901831,0.0,0.0,32.55366580911169,0.0,97.66099742733522,0.0,0.015128622408612815,0,0.0,0,0.0,34.14131970901831,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,130.22979185885552,130.22979185885552,0.0,144.6997687320617,0.0,130.22979185885552,144.6997687320617,0,0
2017/07/29 07:00:00,336.07114827538794,0,40.83465412676827,154.06118891133147,0.0,32.55366580911169,0.0,107.17922831215222,7.90136819355259,26.787607639842868,0,7.588089409397174,0,0.0,40.83465412676827,0,0,0,0,0,0,0,0,0,0,0,70708.07322113137,76122.68039662905,0.0,93436.80723400871,82692.2301112515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,336.07114827538794,336.07114827538794,0.0,373.4123869726533,0.0,336.07114827538794,373.4123869726533,0,0
2017/07/29 08:00:00,441.3198606709162,0,82.25160120668852,170.03809205359994,0.0,97.66099742733506,0.0,122.07624678416904,12.044488827553389,27.045182322024083,0,12.4548532562347,0,30.826201168578812,51.42540003810971,0,0,0,0,0,0,0,0,0,0,0,95104.25097014729,121792.96796601218,131082.1668831098,104718.1983601097,97562.03861287613,74626.60374656082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5454.959076384752,0.0,0.0,0,0,441.3198606709162,441.3198606709162,0.0,490.3554007454625,0.0,441.3198606709162,490.3554007454625,0,0
2017/07/29 09:00:00,436.7514908356863,0,55.51997129152972,166.245559366929,0.0,97.66099742733506,0.0,122.07624678416904,12.044488827553389,27.006904012841705,0,11.717294416858039,0,0.0,55.51997129152972,0,0,0,0,0,0,0,0,0,0,0,93038.63149512981,115237.00493136975,122456.34135435248,101900.358724221,94604.0108619221,71802.90247159677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,436.7514908356863,436.7514908356863,0.0,485.27943426187363,0.0,436.7514908356863,485.27943426187363,0,0
2017/07/29 10:00:00,435.5959617192536,0,59.66548907195632,165.7507101093053,0.0,97.66099742733506,0.0,122.07624678416904,12.044488827553389,26.988564180483372,0,11.074954390407479,0,0.0,59.66548907195632,0,0,0,0,0,0,0,0,0,0,0,95057.37311378226,108589.18914746828,113058.6501932054,102262.82884877398,94906.67771232539,72913.17011812198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,435.5959617192536,435.5959617192536,0.0,483.99551302139287,0.0,435.5959617192536,483.99551302139287,0,0
2017/07/29 11:00:00,488.57520166467214,0,62.708915949498746,208.0495592505104,0.0,97.66099742733506,0.0,131.59447766898606,12.044488827553389,27.23396297041802,0,11.991715519869139,0,0.0,62.708915949498746,0,0,0,0,0,0,0,0,0,0,0,136004.22679406116,144948.6459932668,148399.34823733522,142068.22306358046,134795.11128784445,113648.35799491723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,488.57520166467214,488.57520166467214,0.0,542.861335182969,0.0,488.57520166467214,542.861335182969,0,0
2017/07/29 12:00:00,282.99204219851487,0,62.233814723226786,113.12122340428455,0.0,48.83049871366753,0.0,85.45337274891833,9.401032627525261,20.161449962864474,0,6.02446474125467,0,0.0,62.233814723226786,0,0,0,0,0,0,0,0,0,0,0,58986.732966479,67497.45423213676,69138.17292181685,53456.54216903597,48635.29952249823,28710.864387161164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,282.99204219851487,282.99204219851487,0.0,314.4356024427943,0.0,282.99204219851487,314.4356024427943,0,0
2017/07/29 13:00:00,134.29900008499447,0,54.18066645212451,0.0,0.0,48.83049871366753,0.0,85.45337274891833,0.0,0.015128622408612815,0,0.0,0,0.0,54.18066645212451,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,134.29900008499447,134.29900008499447,0.0,149.22111120554942,0.0,134.29900008499447,149.22111120554942,0,0
2017/07/29 14:00:00,351.9083866362284,0,51.545786070297886,168.5431528925067,0.0,48.83049871366753,0.0,85.45337274891833,13.201055276173232,26.95129599947997,0,8.929011005482618,0,0.0,51.545786070297886,0,0,0,0,0,0,0,0,0,0,0,78523.91336386045,113812.28917654112,118707.95000331177,84336.08661632937,78925.43482679322,51346.184041070796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,351.9083866362284,351.9083866362284,0.0,391.0093184846982,0.0,351.9083866362284,391.0093184846982,0,0
2017/07/29 15:00:00,134.29900008499447,0,41.880496570174195,0.0,0.0,48.83049871366753,0.0,85.45337274891833,0.0,0.015128622408612813,0,0.0,0,0.0,41.880496570174195,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,134.29900008499447,134.29900008499447,0.0,149.22111120554942,0.0,134.29900008499447,149.22111120554942,0,0
2017/07/29 16:00:00,352.29852325108493,0,42.400583139467685,166.71081581103738,0.0,48.83049871366753,0.0,88.93722826369772,12.086921910144408,26.938688286205934,0,8.7943702663319,0,0.0,42.400583139467685,0,0,0,0,0,0,0,0,0,0,0,74128.5128790604,114633.08698481112,120371.76380211394,84972.9286752198,78553.27297018506,49105.54211968905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,352.29852325108493,352.29852325108493,0.0,391.4428036123166,0.0,352.29852325108493,391.4428036123166,0,0
2017/07/29 17:00:00,89.53770959746585,0,31.30940863025186,0.0,0.0,16.276832904555846,0.0,73.2457480705014,0.0,0.015128622408612815,0,0.0,0,0.0,31.30940863025186,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.53770959746585,89.53770959746585,0.0,99.48634399718428,0.0,89.53770959746585,99.48634399718428,0,0
2017/07/29 18:00:00,303.02174424609217,0,31.277756897449745,162.29228089214257,0.0,16.276832904555846,0.0,76.72960358528081,12.036959872218965,26.906579272596968,0,8.779487719296993,0,0.0,31.277756897449745,0,0,0,0,0,0,0,0,0,0,0,73896.98531864889,108818.03343433356,113248.68713304416,82331.21913045236,78466.36414391708,36387.91965475892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,303.02174424609217,303.02174424609217,0.0,336.6908269401024,0.0,303.02174424609217,336.6908269401024,0,0
2017/07/29 19:00:00,89.52258097505724,0,0.0,0.0,0.0,16.276832904555846,0.0,73.2457480705014,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.52258097505724,89.52258097505724,0.0,99.46953441673026,0.0,89.52258097505724,99.46953441673026,0,0
2017/07/29 20:00:00,295.1384901267522,0,0.0,159.30683032805143,0.0,16.276832904555846,0.0,73.2457480705014,10.586802126313122,26.82697467753318,0,8.89530201979721,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,64738.834494765506,93819.31676854414,98364.16743469296,74259.47517292446,68904.85852932796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,295.1384901267522,295.1384901267522,0.0,327.9316556963913,0.0,295.1384901267522,327.9316556963913,0,0
2017/07/29 21:00:00,125.94430110934974,0,0.0,0.0,0.0,16.276832904555846,36.421720134292485,73.2457480705014,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,125.94430110934974,125.94430110934974,0.0,139.93811234372194,0.0,125.94430110934974,139.93811234372194,0,0
2017/07/29 22:00:00,207.04961044059692,0,6.845615045780877,48.23144653466832,0.0,16.276832904555846,36.421720134292485,73.2457480705014,2.6680820974763524,26.68396167100044,0,3.5218190281020765,0,0.0,6.845615045780877,0,0,0,0,0,0,0,0,0,0,0,63732.224582078255,0.0,0.0,15077.849953917903,13599.457635428735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,207.04961044059692,207.04961044059692,0.0,230.05512271177435,0.0,207.04961044059692,230.05512271177435,0,0
2017/07/29 23:00:00,125.94430110934974,0,0.0,0.0,0.0,16.276832904555846,36.421720134292485,73.2457480705014,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,125.94430110934974,125.94430110934974,0.0,139.93811234372194,0.0,125.94430110934974,139.93811234372194,0,0
2017/07/30 00:00:00,253.86462125217184,0,0.0,91.38709202337677,0.0,16.276832904555846,34.5193707096774,73.2457480705014,5.4943015790123395,26.708194116347805,0,6.233081848700258,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59740.316883983294,0.0,0.0,71921.70795276848,48423.25947086352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,253.86462125217184,253.86462125217184,0.0,282.071801391302,0.0,253.86462125217184,282.071801391302,0,0
2017/07/30 01:00:00,124.04195168473466,0,0.0,0.0,0.0,16.276832904555846,34.5193707096774,73.2457480705014,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,124.04195168473466,124.04195168473466,0.0,137.82439076081627,0.0,124.04195168473466,137.82439076081627,0,0
2017/07/30 02:00:00,152.76128444069874,0,6.844445063614354,15.198069297697407,0.0,16.276832904555846,34.5193707096774,73.2457480705014,0.8450546199531863,11.433004751662098,0,1.243204086651417,0,0.0,6.844445063614354,0,0,0,0,0,0,0,0,0,0,0,30057.87456519983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,152.76128444069874,152.76128444069874,0.0,169.73476048966526,0.0,152.76128444069874,169.73476048966526,0,0
2017/07/30 03:00:00,124.04195168473466,0,0.0,0.0,0.0,16.276832904555846,34.5193707096774,73.2457480705014,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,124.04195168473466,124.04195168473466,0.0,137.82439076081627,0.0,124.04195168473466,137.82439076081627,0,0
2017/07/30 04:00:00,147.0783180306289,0,0.0,12.479547194958739,0.0,16.276832904555846,34.5193707096774,73.2457480705014,0.6572647044080336,8.89244526068551,0,1.0071091858419372,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,25057.306406104697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,147.0783180306289,147.0783180306289,0.0,163.42035336736544,0.0,147.0783180306289,163.42035336736544,0,0
2017/07/30 05:00:00,127.52580719951405,0,0.0,0.0,0.0,16.276832904555846,34.5193707096774,76.72960358528081,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,127.52580719951405,127.52580719951405,0.0,141.6953413327934,0.0,127.52580719951405,141.6953413327934,0,0
2017/07/30 06:00:00,192.34672851673292,0,33.72954000132511,66.91598756581391,0.0,16.276832904555846,0.0,73.2457480705014,4.183860699561802,26.70835734079748,0,5.015941935502508,0,0.0,33.72954000132511,0,0,0,0,0,0,0,0,0,0,0,60511.289381184164,0.0,0.0,72526.1595192088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,192.34672851673292,192.34672851673292,0.0,213.71858724081434,0.0,192.34672851673292,213.71858724081434,0,0
2017/07/30 07:00:00,89.53770959746585,0,22.6876526442729,0.0,0.0,16.276832904555846,0.0,73.2457480705014,0.0,0.015128622408612815,0,0.0,0,0.0,22.6876526442729,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.53770959746585,89.53770959746585,0.0,99.48634399718428,0.0,89.53770959746585,99.48634399718428,0,0
2017/07/30 08:00:00,89.53770959746585,0,22.723689890849787,0.0,0.0,16.276832904555846,0.0,73.2457480705014,0.0,0.015128622408612815,0,0.0,0,0.0,22.723689890849787,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.53770959746585,89.53770959746585,0.0,99.48634399718428,0.0,89.53770959746585,99.48634399718428,0,0
2017/07/30 09:00:00,293.26541612421534,0,22.77101536292941,155.62378984321955,0.0,16.276832904555846,0.0,73.2457480705014,11.744926606817746,26.868614253643088,0,9.50550444547771,0,0.0,22.77101536292941,0,0,0,0,0,0,0,0,0,0,0,64158.30103636635,92174.75775959867,80487.25297408742,71144.08801943496,79692.03169953657,51495.30619662383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,293.26541612421534,293.26541612421534,0.0,325.85046236023925,0.0,293.26541612421534,325.85046236023925,0,0
2017/07/30 10:00:00,89.53770959746585,0,22.68907657105079,0.0,0.0,16.276832904555846,0.0,73.2457480705014,0.0,0.015128622408612815,0,0.0,0,0.0,22.68907657105079,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.53770959746585,89.53770959746585,0.0,99.48634399718428,0.0,89.53770959746585,99.48634399718428,0,0
2017/07/30 11:00:00,268.98705189095824,0,27.766505707844473,133.26117522181937,0.0,16.276832904555846,0.0,73.2457480705014,10.22857896236397,26.82833407557004,0,9.146382656147608,0,0.0,27.766505707844473,0,0,0,0,0,0,0,0,0,0,0,63621.23289736428,62359.07014524196,73503.97832161961,53072.946714391815,70776.64193545724,37605.8001969969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,268.98705189095824,268.98705189095824,0.0,298.8745021010647,0.0,268.98705189095824,298.8745021010647,0,0
2017/07/30 12:00:00,89.53770959746585,0,26.347855440446246,0.0,0.0,16.276832904555846,0.0,73.2457480705014,0.0,0.015128622408612815,0,0.0,0,0.0,26.347855440446246,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.53770959746585,89.53770959746585,0.0,99.48634399718428,0.0,89.53770959746585,99.48634399718428,0,0
2017/07/30 13:00:00,298.7455642213807,0,31.96334053174539,159.54401984582415,0.0,16.276832904555846,0.0,73.2457480705014,12.826989721594618,26.913789355989397,0,9.938184322915234,0,0.0,31.96334053174539,0,0,0,0,0,0,0,0,0,0,0,71413.38217591445,103015.60977621446,106421.6103799532,80282.87472286061,79751.96507346377,53103.97520369286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,298.7455642213807,298.7455642213807,0.0,331.93951580153407,0.0,298.7455642213807,331.93951580153407,0,0
2017/07/30 14:00:00,89.53770959746585,0,30.88786279402997,0.0,0.0,16.276832904555846,0.0,73.2457480705014,0.0,0.015128622408612815,0,0.0,0,0.0,30.88786279402997,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.53770959746585,89.53770959746585,0.0,99.48634399718428,0.0,89.53770959746585,99.48634399718428,0,0
2017/07/30 15:00:00,297.13874636673,0,22.672650840035086,156.85524190078476,0.0,16.276832904555846,0.0,73.2457480705014,12.789222785499001,26.90289420214754,0,11.068806503241483,0,0.0,22.672650840035086,0,0,0,0,0,0,0,0,0,0,0,70508.55042903188,100783.94289298789,103976.44666692843,78502.02234802597,78033.49913052161,47519.16118746917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,297.13874636673,297.13874636673,0.0,330.1541626297,0.0,297.13874636673,330.1541626297,0,0
2017/07/30 16:00:00,89.53770959746585,0,22.678943035967272,0.0,0.0,16.276832904555846,0.0,73.2457480705014,0.0,0.015128622408612815,0,0.0,0,0.0,22.678943035967272,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.53770959746585,89.53770959746585,0.0,99.48634399718428,0.0,89.53770959746585,99.48634399718428,0,0
2017/07/30 17:00:00,299.04872025944286,0,22.687872179587735,158.67693489501883,0.0,16.276832904555846,0.0,76.72960358528081,11.83853810358013,26.876887848337216,0,8.649922922670031,0,0.0,22.687872179587735,0,0,0,0,0,0,0,0,0,0,0,69421.97116661131,98877.15972221874,102530.26097508537,77906.92342715639,75354.19795861215,30877.12579298725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,299.04872025944286,299.04872025944286,0.0,332.2763558438254,0.0,299.04872025944286,332.2763558438254,0,0
2017/07/30 18:00:00,89.52258097505724,0,0.0,0.0,0.0,16.276832904555846,0.0,73.2457480705014,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.52258097505724,89.52258097505724,0.0,99.46953441673026,0.0,89.52258097505724,99.46953441673026,0,0
2017/07/30 19:00:00,294.8102239934867,0,0.0,159.1675249827807,0.0,16.276832904555846,0.0,73.2457480705014,10.586802126313122,26.826522836174455,0,8.706793073161235,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,64246.20195562632,95692.46893110317,101131.61761761579,73440.15718899207,68857.00406978911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,294.8102239934867,294.8102239934867,0.0,327.56691554831855,0.0,294.8102239934867,327.56691554831855,0,0
