Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),Cooling:Electricity(kWh),Heating:Electricity(kWh),InteriorLights:Electricity(kWh),ExteriorLights:Electricity(kWh),InteriorEquipment:Electricity(kWh),Fans:Electricity(kWh),Pumps:Electricity(kWh),WaterSystems:Electricity(kWh),HeatRejection:Electricity(kWh),HeatRejection:Gas(kBtu),Heating:Gas(kBtu),WaterSystems:Gas(kBtu),InteriorEquipment:Gas(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kVA),ElectricityProduced:Facility Apparent Power(kVA),Net Power(kW),Net Apparent Power(kVA),Ice Thermal Storage End Fraction(),Cooling Coil Ice Thermal Storage End Fraction(),HeatRejection:Electricity(),WaterSystems:Electricity()
2017/07/20 22:00:00,13141.272315185204,0.0,21290.651701860843,4884.912526055961,0.0,1307.5108678760587,862.055452194704,2949.365139479444,1242.5667290369556,517.5279976870476,1056.0870665106227,142.2135492941429,0.0,667.8848310981764,14044.609787341053,6578.157083421615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13141.272315185204,13141.272315185204,0.0,14601.413683539116,0.0,13141.272315185204,14601.413683539116,0.0,0.0,0.0,0.0
2017/07/20 23:00:00,9328.896256918635,0.0,16777.985580939105,3583.1707101095935,0.0,779.5275120768034,862.055452194704,1692.889231912542,948.7327085425009,423.30131754247185,749.9952728734771,88.23702203698839,0.0,1368.8073308496807,12728.260599398649,2680.917650690775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9328.896256918635,9328.896256918635,0.0,10365.44028546515,0.0,9328.896256918635,10365.44028546515,0.0,0.0,0.0,0.0
2017/07/21 00:00:00,7570.80893389236,0.0,16241.68506174275,3230.4674075938133,0.0,453.34013453354385,642.8674895724045,1567.091605567046,652.2263387737282,469.8199602482281,421.64709401842447,101.31481167667418,0.0,1400.3060177615455,12462.457942385197,2378.921101596007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7570.80893389236,7570.80893389236,0.0,8412.009926547065,0.0,7570.80893389236,8412.009926547065,0.0,0.0,0.0,0.0
2017/07/21 01:00:00,4759.978785204271,0.0,2276.233885112343,1533.508561067212,0.0,446.31495072856956,642.8674895724045,1346.3090358971563,322.9181800550403,261.27818105454367,137.29884047629278,37.449454444554014,0.0,0.10013009169050763,471.766392795619,1804.3673622250337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4759.978785204271,4759.978785204271,0.0,5288.8653168936335,0.0,4759.978785204271,5288.8653168936335,0.0,0.0,0.0,0.0
2017/07/21 02:00:00,6882.0998138426085,0.0,3668.5997023987006,2997.691406000483,0.0,422.1691102393562,642.8674895724045,1474.614803100938,594.4239525301414,470.244786063627,141.6029991233109,106.4511753038499,0.0,1040.4056068703355,357.70633065977484,2270.487764868591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6882.0998138426085,6882.0998138426085,0.0,7646.777570936232,0.0,6882.0998138426085,7646.777570936232,0.0,0.0,0.0,0.0
2017/07/21 03:00:00,4828.02179982085,0.0,2320.30548507179,1592.7100507188266,0.0,422.1691102393562,642.8674895724045,1367.8756691417138,321.1660852649586,272.71739616326255,135.09753117170888,41.38437564012283,0.0,0.0,570.154791210464,1750.1506938613259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4828.02179982085,4828.02179982085,0.0,5364.468666467612,0.0,4828.02179982085,5364.468666467612,0.0,0.0,0.0,0.0
2017/07/21 04:00:00,9044.037805670529,0.0,10368.786747609734,4063.738394706909,0.0,511.2925526612744,642.8674895724045,1951.7812636761414,1071.7006484512601,482.8137638467855,148.87356601780473,138.9360348294523,0.0,6617.4297787585,367.56542750483993,3383.7915413463934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9044.037805670529,9044.037805670529,0.0,10048.930895189476,0.0,9044.037805670529,10048.930895189476,0.0,0.0,0.0,0.0
2017/07/21 05:00:00,7172.551987727591,0.0,8540.524647426058,1889.493563342516,0.0,622.7191126183913,642.8674895724045,2989.054486102123,462.00829878790313,267.28407856664825,186.17932462662534,80.9115422024822,0.0,581.5376601734267,630.839399760613,7328.147587492018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7172.551987727591,7172.551987727591,0.0,7969.502208586213,0.0,7172.551987727591,7969.502208586213,0.0,0.0,0.0,0.0
2017/07/21 06:00:00,10973.896716622316,0.0,24462.694144504345,3844.4102612576826,0.0,1052.1884084025112,0.0,4066.0007949553633,1078.2008985262994,475.7917189749959,284.4331549705877,140.83738762638143,0.0,3881.5038157215463,12011.65955672492,8569.530772057884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10973.896716622316,10973.896716622316,0.0,12193.218574024795,0.0,10973.896716622316,12193.218574024795,0.0,0.0,0.0,0.0
2017/07/21 07:00:00,13062.635448781733,0.0,26016.492582920502,4289.757941446072,0.0,1437.014556259786,0.0,4221.99286953002,1111.5369270082558,476.78211964278756,1134.8838170863776,167.07651173727814,0.0,715.0519211264013,15017.774036016015,10283.666625778094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13062.635448781733,13062.635448781733,0.0,14514.03938753526,0.0,13062.635448781733,14514.03938753526,0.0,0.0,0.0,0.0
2017/07/21 08:00:00,15399.546150670465,0.0,28803.775026536965,5028.953742035975,0.0,2161.581007099303,0.0,4926.104961228276,1301.4529634648002,531.8066013824537,1034.1999186993498,191.13005020375348,0.0,1470.8176850429154,15132.094255146993,12200.86308634706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15399.546150670465,15399.546150670465,0.0,17110.6068340783,0.0,15399.546150670465,17110.6068340783,0.0,0.0,0.0,0.0
2017/07/21 09:00:00,15458.418486181261,0.0,28302.712126792267,4394.2953725740235,0.0,2562.3916606977855,0.0,5673.148965985422,1062.3576992018063,481.0772502482982,857.4920856824784,192.3097578692255,0.0,52.00642553881676,14811.436755830176,13439.268945423268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15458.418486181261,15458.418486181261,0.0,17176.0205402014,0.0,15458.418486181261,17176.0205402014,0.0,0.0,0.0,0.0
2017/07/21 10:00:00,17256.994911025933,0.0,31113.5498716496,4722.021472370865,0.0,2984.676103135498,0.0,6507.435194154194,1271.1332687507788,530.2501498846873,796.697305994439,209.4357228132449,0.0,552.8206013901955,14037.214266999765,16523.515003259643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17256.994911025933,17256.994911025933,0.0,19174.43879002881,0.0,17256.994911025933,19174.43879002881,0.0,0.0,0.0,0.0
2017/07/21 11:00:00,17972.47756619679,0.0,32932.138370669294,4906.721559982692,0.0,2974.0506294278407,0.0,6877.945876347688,1357.2105380873484,531.8764644440903,832.4799717747289,224.48139821108776,0.0,0.13358186640593886,14847.478572521457,18084.526216281436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17972.47756619679,17972.47756619679,0.0,19969.419517996434,0.0,17972.47756619679,19969.419517996434,0.0,0.0,0.0,0.0
2017/07/21 12:00:00,17473.76122884992,0.0,31456.08803091417,5007.991004783907,0.0,2975.6645620793556,0.0,6245.553280499521,1412.5378810297018,531.6358921907167,793.8703475959668,228.9265292043772,0.0,84.41128192813518,14327.824674719122,17043.85207426691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17473.76122884992,17473.76122884992,0.0,19415.29025427769,0.0,17473.76122884992,19415.29025427769,0.0,0.0,0.0,0.0
2017/07/21 13:00:00,17879.13673828743,0.0,29605.056861076573,5275.05985836236,0.0,2980.8356422167176,0.0,6375.086531509294,1477.433019928718,534.9918290654431,725.7275264280389,232.42059931048055,0.0,14.661598204276196,13909.8226845655,15680.572578306792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17879.13673828743,17879.13673828743,0.0,19865.707486986037,0.0,17879.13673828743,19865.707486986037,0.0,0.0,0.0,0.0
2017/07/21 14:00:00,17065.50804467249,0.0,27898.82499143843,5037.786446565732,0.0,2981.391000027826,0.0,5930.31822737436,1434.0651967425324,532.351746185164,642.9794256722797,229.03427063821454,0.0,1.0643827776437225,13580.467526314114,14317.293082346672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17065.50804467249,17065.50804467249,0.0,18961.675605191653,0.0,17065.50804467249,18961.675605191653,0.0,0.0,0.0,0.0
2017/07/21 15:00:00,17337.7430600978,0.0,28312.667967317928,5364.837692504886,0.0,3009.996291134534,0.0,5780.479094762805,1513.328252074089,534.8307640166418,638.4369905971878,218.25224354127772,0.0,46.02543995797974,13626.744091067685,14639.89843629226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17337.7430600978,17337.7430600978,0.0,19264.158955664225,0.0,17337.7430600978,19264.158955664225,0.0,0.0,0.0,0.0
2017/07/21 16:00:00,17429.00496853338,0.0,30206.845013846312,5108.931940217896,0.0,2877.6042497081794,0.0,6281.087457047748,1506.7697955230765,529.9763526244075,625.7649628779899,221.28847906770312,0.0,50.630907742091935,13523.113594684091,16633.10051142013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17429.00496853338,17429.00496853338,0.0,19365.5610761482,0.0,17429.00496853338,19365.5610761482,0.0,0.0,0.0,0.0
2017/07/21 17:00:00,17584.926329318303,0.0,30786.209180901642,5217.146698963277,0.0,2572.212668531492,0.0,6214.041341790603,1547.4796567754054,531.6795134951944,1003.5318813893066,221.25283690664764,0.0,26.237733653307075,14126.870935828214,16633.10051142013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17584.926329318303,17584.926329318303,0.0,19538.807032575893,0.0,17584.926329318303,19538.807032575893,0.0,0.0,0.0,0.0
2017/07/21 18:00:00,16563.788406158827,0.0,30913.810074650963,5053.16954096615,0.0,2606.7340712151918,0.0,5171.807175395008,1488.6384711283947,525.488350809278,1249.9792605021948,205.67159612912062,0.0,82.70757095444452,15040.73354190314,15790.36896179337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16563.788406158827,16563.788406158827,0.0,18404.209340176476,0.0,16563.788406158827,18404.209340176476,0.0,0.0,0.0,0.0
2017/07/21 19:00:00,16319.668788831315,0.0,29705.4412691456,4961.356437260148,0.0,2734.22783456938,0.0,4944.001746440387,1434.9827309906068,502.31559495126254,1289.4315864777438,191.05291812830075,0.0,98.5550266755434,15285.535457127555,14321.3507853425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16319.668788831315,16319.668788831315,0.0,18132.965320923686,0.0,16319.668788831315,18132.965320923686,0.0,0.0,0.0,0.0
2017/07/21 20:00:00,16060.567824275173,0.0,28294.536632819065,5429.776049812225,0.0,2283.651051839541,0.0,4866.068215822318,1506.2665973626818,533.6833053381338,1127.2592636707118,234.98694276724427,0.0,321.7121225273499,14710.560833063313,13262.263677228406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16060.567824275173,16060.567824275173,0.0,17845.075360305746,0.0,16060.567824275173,17845.075360305746,0.0,0.0,0.0,0.0
2017/07/21 21:00:00,14867.526132957168,0.0,27049.038743792593,4462.846874071038,0.0,1910.270825856158,862.055452194704,4325.258261584228,1287.260099092058,499.29716110989887,1243.2761634245005,185.21353931124133,0.0,372.3951144648787,14831.876116423136,11844.76751290458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14867.526132957168,14867.526132957168,0.0,16519.473481063516,0.0,14867.526132957168,16519.473481063516,0.0,0.0,0.0,0.0
2017/07/21 22:00:00,12077.289545400608,0.0,21373.05235354264,3927.4929584248844,0.0,1307.5108678760587,862.055452194704,2943.3860282053224,1219.1458978046485,513.3995558845352,1051.7593469257538,148.5918296323622,0.0,808.9768767557397,13985.918393365288,6578.157083421615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12077.289545400608,12077.289545400608,0.0,13419.210606000675,0.0,12077.289545400608,13419.210606000675,0.0,0.0,0.0,0.0
2017/07/21 23:00:00,8946.59127894387,0.0,16878.7097748317,3143.498824654518,0.0,906.7647905794348,862.055452194704,1720.6349373141322,957.4839562320236,422.2234987931016,733.5328346429221,96.67589483051424,0.0,1495.6505145794845,12702.141609561439,2680.917650690775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8946.59127894387,8946.59127894387,0.0,9940.6569766043,0.0,8946.59127894387,9940.6569766043,0.0,0.0,0.0,0.0
2017/07/22 00:00:00,7511.270138617274,0.0,16350.888965917355,3051.3043980226694,0.0,580.5519196924563,642.8674895724045,1600.8680210664866,631.9398656481798,469.3908353299866,420.10824431423174,114.23936497085768,0.0,1641.166099127076,12330.801765194276,2378.921101596007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7511.270138617274,7511.270138617274,0.0,8345.85570957475,0.0,7511.270138617274,8345.85570957475,0.0,0.0,0.0,0.0
2017/07/22 01:00:00,4338.016086315965,0.0,2353.6020234488224,1161.7043940521962,0.0,473.9089251051959,642.8674895724045,1290.628224844329,324.40175352571157,261.2401654469526,144.26510527369751,39.00002849547767,0.0,0.11158467361435713,494.9064081864659,1858.5840305887416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4338.016086315965,4338.016086315965,0.0,4820.017873684406,0.0,4338.016086315965,4820.017873684406,0.0,0.0,0.0,0.0
2017/07/22 02:00:00,6336.775343562619,0.0,4332.881638623504,2578.5840434277943,0.0,422.1691102393562,642.8674895724045,1411.7022372607935,571.6059404077677,468.7108302020252,134.8480679480422,106.28762450443597,0.0,1705.4583874138557,356.93548634105804,2270.487764868591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6336.775343562619,6336.775343562619,0.0,7040.861492847355,0.0,6336.775343562619,7040.861492847355,0.0,0.0,0.0,0.0
2017/07/22 03:00:00,4302.980726296557,0.0,2325.2130031187344,1205.6238165554767,0.0,422.1691102393562,642.8674895724045,1276.1647152696953,320.54823166136663,261.2677374603332,135.6668897538226,38.67273578410244,0.0,10.822490012417232,564.2398192449914,1750.1506938613259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4302.980726296557,4302.980726296557,0.0,4781.0896958850635,0.0,4302.980726296557,4781.0896958850635,0.0,0.0,0.0,0.0
2017/07/22 04:00:00,7652.558146492364,0.0,12025.912381698443,3120.2512928656056,0.0,422.1691102393562,642.8674895724045,1682.7772812429907,1036.6844474128793,473.7366816465945,149.11881234191054,124.95303117062265,0.0,8320.005273763036,394.74520105228555,3311.161906883122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7652.558146492364,7652.558146492364,0.0,8502.842384991516,0.0,7652.558146492364,8502.842384991516,0.0,0.0,0.0,0.0
2017/07/22 05:00:00,5385.648882048122,0.0,7730.156839554198,864.967508721986,0.0,422.1691102393562,642.8674895724045,2730.4206052927493,314.69863794445956,206.64799070964744,168.22174044960968,32.0794671876109,0.0,2.9102868891344835,580.1619363637333,7147.08461630133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.648882048122,5385.648882048122,0.0,5984.054313386801,0.0,5385.648882048122,5984.054313386801,0.0,0.0,0.0,0.0
2017/07/22 06:00:00,7367.649444719119,0.0,20294.3707080101,1897.3958059885163,0.0,713.4623891928038,0.0,3689.6298350071456,399.8031710797131,365.6322716903888,226.06807189181302,72.08156793843874,0.0,2.4980317555172027,12084.97896154557,8206.893714709018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7367.649444719119,7367.649444719119,0.0,8186.277160799021,0.0,7367.649444719119,8186.277160799021,0.0,0.0,0.0,0.0
2017/07/22 07:00:00,10293.940544793839,0.0,25660.01135189014,3759.6645692288853,0.0,811.1445483147817,0.0,3626.6110916115695,1125.8080845854813,478.54075737112396,278.16734016088583,175.45150774887117,0.0,4172.651018538977,11744.147697515082,9743.212635836084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10293.940544793839,10293.940544793839,0.0,11437.711716437601,0.0,10293.940544793839,11437.711716437601,0.0,0.0,0.0,0.0
2017/07/22 08:00:00,12496.191939885595,0.0,28422.441584806696,4250.486049644292,0.0,1438.908083111285,0.0,4485.593551429279,1255.126411012722,527.9541282014311,328.3262041806772,205.32518346454563,0.0,4073.0405280975447,12507.628594431526,11841.772462277633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12496.191939885595,12496.191939885595,0.0,13884.657710983995,0.0,12496.191939885595,13884.657710983995,0.0,0.0,0.0,0.0
2017/07/22 09:00:00,12748.59708425185,0.0,29635.413682743267,3001.3149668511337,0.0,1822.0350399115064,0.0,5196.522153767249,1118.4022042529944,471.82305421399906,962.5299010214729,175.4295370165678,0.0,2163.7639961249247,14282.526913569598,13189.122773048746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12748.59708425185,12748.59708425185,0.0,14165.107871390945,0.0,12748.59708425185,14165.107871390945,0.0,0.0,0.0,0.0
2017/07/22 10:00:00,15157.605253051885,0.0,33235.6025655146,4145.367742340643,0.0,2236.887523771253,0.0,5939.597271406291,1235.440204567595,527.3830269985356,843.2271026861255,195.88139915970058,0.0,2611.197604892663,14296.819461373103,16327.585499248835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15157.605253051885,15157.605253051885,0.0,16841.783614502096,0.0,15157.605253051885,16841.783614502096,0.0,0.0,0.0,0.0
2017/07/22 11:00:00,15670.711982317289,0.0,34637.56561854171,4391.035072768876,0.0,2210.860034654711,0.0,6024.85878548678,1313.0973523391137,528.5832569665922,921.9367476572949,212.92060215063503,0.0,2006.643781538689,14796.541793096118,17834.38004390692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15670.711982317289,15670.711982317289,0.0,17411.90220257477,0.0,15670.711982317289,17411.90220257477,0.0,0.0,0.0,0.0
2017/07/22 12:00:00,14562.350658579793,0.0,33610.69201011143,3915.046167618635,0.0,2095.907542860019,0.0,5593.144646875713,1312.7402952801285,517.9117711877598,915.0492194062375,200.0361467711481,0.0,1896.7415340891473,14920.24457412989,16793.705901892394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14562.350658579793,14562.350658579793,0.0,16180.389620644213,0.0,14562.350658579793,16180.389620644213,0.0,0.0,0.0,0.0
2017/07/22 13:00:00,14103.442263383855,0.0,31589.429454639383,3650.483655741318,0.0,2099.383412813965,0.0,5527.345990191591,1294.9848516926081,510.701286778494,820.8349534251522,189.29728197872885,0.0,1917.5051826547315,14241.497866052368,15430.426405932272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14103.442263383855,14103.442263383855,0.0,15670.491403759837,0.0,14103.442263383855,15670.491403759837,0.0,0.0,0.0,0.0
2017/07/22 14:00:00,13870.233032845534,0.0,30082.83365895064,3823.020614959249,0.0,2098.888744771871,0.0,5127.71767802432,1308.2276801827295,524.5749017369847,781.6770133520629,195.71556905632204,0.0,1872.9560240242984,14142.730724954194,14067.146909972153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13870.233032845534,13870.233032845534,0.0,15411.370036495035,0.0,13870.233032845534,15411.370036495035,0.0,0.0,0.0,0.0
2017/07/22 15:00:00,13369.421465820393,0.0,28387.982785320528,3736.438163245783,0.0,2056.022220003433,0.0,4837.352572772182,1267.613874711443,523.9384094747968,749.8358599508886,187.8095348998735,0.0,362.26412679333265,13744.910846304358,14280.807812222833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13369.421465820393,13369.421465820393,0.0,14854.912739800437,0.0,13369.421465820393,14854.912739800437,0.0,0.0,0.0,0.0
2017/07/22 16:00:00,14423.930939889171,0.0,30517.753228333404,4192.761404154142,0.0,2046.8317806467658,0.0,5334.51049528787,1341.0299926710372,524.5349637374403,676.7941188871316,190.93056665635447,0.0,475.9836774967078,13554.739817700893,16487.02973313581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14423.930939889171,14423.930939889171,0.0,16026.589933210189,0.0,14423.930939889171,16026.589933210189,0.0,0.0,0.0,0.0
2017/07/22 17:00:00,14820.90570890633,0.0,30897.444874469096,3786.6494537692024,0.0,2064.9983916726633,0.0,5876.819396913822,1304.1101897755175,513.1558656549873,982.284220003825,177.82353556829875,0.0,297.7928664705397,14112.62227486275,16487.02973313581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14820.90570890633,14820.90570890633,0.0,16467.67300989592,0.0,14820.90570890633,16467.67300989592,0.0,0.0,0.0,0.0
2017/07/22 18:00:00,14378.062481529825,0.0,31132.508457110373,4038.214754587396,0.0,1950.9045306946232,0.0,5150.397465790311,1316.5086037189503,523.4570106231488,1193.7872450724549,180.93257154001566,0.0,754.1610525776563,14759.39484831591,15618.952556216804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14378.062481529825,14378.062481529825,0.0,15975.624979477583,0.0,14378.062481529825,15975.624979477583,0.0,0.0,0.0,0.0
2017/07/22 19:00:00,13576.744837864651,0.0,29527.03987578763,3816.882162890204,0.0,1758.71186905485,0.0,4807.413334826108,1296.2797695946304,521.8584152267489,1193.6744491123284,171.5140063977868,0.0,788.4514163039051,14697.087416445207,14041.501043038517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13576.744837864651,13576.744837864651,0.0,15085.272042071832,0.0,13576.744837864651,15085.272042071832,0.0,0.0,0.0,0.0
2017/07/22 20:00:00,12145.329721076085,0.0,27976.89496774344,3324.211011322939,0.0,1694.366777600381,0.0,4193.0410829700795,1191.6786656370882,491.1001255422142,1108.2252758947652,132.29595134662011,0.0,621.3741502735942,14427.323550909128,12928.197266560714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12145.329721076085,12145.329721076085,0.0,13494.81080119565,0.0,12145.329721076085,13494.81080119565,0.0,0.0,0.0,0.0
2017/07/22 21:00:00,12725.777165058393,0.0,27641.679643988053,3149.750398753839,0.0,1694.601758909709,862.055452194704,4011.243129095974,1160.516331431126,518.6275058378911,1175.9696454060368,131.57332530145203,0.0,1288.772566376198,14787.989307011261,11564.917770600596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12725.777165058393,12725.777165058393,0.0,14139.752405620437,0.0,12725.777165058393,14139.752405620437,0.0,0.0,0.0,0.0
2017/07/22 22:00:00,11023.238465936589,0.0,21700.2226787109,3257.284161837277,0.0,1299.8282405685818,862.055452194704,2841.5898277709334,1127.0381265419055,486.3914122152781,999.3256503137192,128.28597636652907,0.0,1642.0079806738543,13607.369257174843,6450.845440862205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11023.238465936589,11023.238465936589,0.0,12248.042739929542,0.0,11023.238465936589,12248.042739929542,0.0,0.0,0.0,0.0
2017/07/22 23:00:00,8510.275328323187,0.0,17385.036005648966,2683.418195811756,0.0,933.438404528167,862.055452194704,1647.1485332311458,988.563408464015,442.01407760645,832.4345643495268,120.66246492049473,0.0,1627.271957228753,13076.84639772944,2680.917650690775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8510.275328323187,8510.275328323187,0.0,9455.86147591465,0.0,8510.275328323187,9455.86147591465,0.0,0.0,0.0,0.0
2017/07/23 00:00:00,6186.26833429764,0.0,15647.816484697529,1884.3590078316477,0.0,628.1573213303516,642.8674895724045,1537.955455226342,525.9778697624406,445.7721825224486,425.40135276225357,95.77765528975034,0.0,1120.0961256351184,12148.799257466402,2378.921101596007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6186.26833429764,6186.26833429764,0.0,6873.6314825529325,0.0,6186.26833429764,6873.6314825529325,0.0,0.0,0.0,0.0
2017/07/23 01:00:00,4128.24373108799,0.0,3285.489740367552,897.7663225897131,0.0,473.8600788023936,642.8674895724045,1282.406114700608,359.14520812841,283.2111137299999,141.02323762111598,47.96416594334585,0.0,805.7831012089804,576.3450931221186,1903.3615460364526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4128.24373108799,4128.24373108799,0.0,4586.937478986656,0.0,4128.24373108799,4586.937478986656,0.0,0.0,0.0,0.0
2017/07/23 02:00:00,5461.954904855188,0.0,3928.0509362422486,1852.7964267960426,0.0,422.120263936554,642.8674895724045,1403.4801271170727,484.7257745893127,428.1790791441949,139.2581074581746,88.52763624143067,0.0,1243.975242879883,368.8104130460639,2315.265280316302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5461.954904855188,5461.954904855188,0.0,6068.838783172429,0.0,5461.954904855188,6068.838783172429,0.0,0.0,0.0,0.0
2017/07/23 03:00:00,4047.507661275043,0.0,3123.336059628262,877.9936055087014,0.0,422.120263936554,642.8674895724045,1267.9426051259748,356.5703896582282,283.2650807382351,148.28649739669555,48.46172933825072,0.0,893.5145823734708,434.89326794575453,1794.9282093090364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047.507661275043,4047.507661275043,0.0,4497.230734750048,0.0,4047.507661275043,4497.230734750048,0.0,0.0,0.0,0.0
2017/07/23 04:00:00,7068.425435610456,0.0,11713.473197886702,2658.60861772038,0.0,422.120263936554,642.8674895724045,1674.5551710992702,946.2100246566868,450.11524186840165,148.78434110328075,125.16428565347627,0.0,7676.112597355608,681.4211782002614,3355.9394223308327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7068.425435610456,7068.425435610456,0.0,7853.806039567171,0.0,7068.425435610456,7853.806039567171,0.0,0.0,0.0,0.0
2017/07/23 05:00:00,5526.828789567519,0.0,8838.37965144773,838.8440979766082,0.0,420.66542234998235,642.8674895724045,2709.5589464955606,402.59987891634535,283.42753809640504,171.41007415002372,57.455342010190506,0.0,1277.6945512849043,368.82296841378525,7191.862131749041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526.828789567519,5526.828789567519,0.0,6140.920877297245,0.0,5526.828789567519,6140.920877297245,0.0,0.0,0.0,0.0
2017/07/23 06:00:00,8090.620548752577,0.0,26020.79672996365,2159.2008113105885,0.0,646.8032575538865,0.0,3574.314804814362,936.3134972706686,421.5306559746356,234.7007723576432,117.75674947079256,0.0,5857.677428233114,12019.881408301222,8143.237893429313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8090.620548752577,8090.620548752577,0.0,8989.578387502863,0.0,8090.620548752577,8989.578387502863,0.0,0.0,0.0,0.0
