Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),Cooling:Electricity(kWh),Heating:Electricity(kWh),InteriorLights:Electricity(kWh),ExteriorLights:Electricity(kWh),InteriorEquipment:Electricity(kWh),Fans:Electricity(kWh),Pumps:Electricity(kWh),WaterSystems:Electricity(kWh),HeatRejection:Electricity(kWh),HeatRejection:Gas(kBtu),Heating:Gas(kBtu),WaterSystems:Gas(kBtu),InteriorEquipment:Gas(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),1 ZONE VAV 1 CLG COIL(W),1 ZONE VAV CLG COIL(W),BUILDING STORY 2 THERMALZONE PTAC 1SPD DX AC CLG COIL 1796KBTU/HR 9.3EER(W),1 ZONE VAV 1 MAIN HTG COIL(W),1 ZONE VAV MAIN HTG COIL(W),BUILDING STORY 1 THERMALZONE REHEAT COIL(W),BUILDING STORY 3 THERMALZONE REHEAT COIL(W),HOT WATER LOOP WATER HTG COIL(W),Zone Thermal Comfort Fanger Model PMV(),Zone Thermal Comfort Fanger Model PPD(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kVA),ElectricityProduced:Facility Apparent Power(kVA),Net Power(kW),Net Apparent Power(kVA),Ice Thermal Storage End Fraction(),Cooling Coil Ice Thermal Storage End Fraction()
2017/02/17 10:00:00,1002.8919343715115,0,1133.736655317661,89.35546452820299,0.0,265.93518040556313,0.0,473.27337926420677,114.75473240193962,21.367950714671938,36.35345119747905,1.8517758594482123,0,316.49938516065464,178.1777336765126,639.0595364804939,0,0,0,0,0,0,0,0,0,0,34078.838590868465,140624.51602670984,15260.453103861064,0.0,0.0,10345.787023930096,55294.367094219706,0.0,0,0,1002.8919343715115,1002.8919343715115,0.0,1114.3243715239016,0.0,1002.8919343715115,1114.3243715239016,0,0
2017/02/17 11:00:00,1027.585495587145,0,1058.6302436165927,109.80987212479975,0.0,265.93518040556313,0.0,473.27337926420677,114.75473240193962,21.349121259236743,40.28061822326474,2.1825919081346643,0,223.4726745898319,196.0980325462668,639.0595364804939,0,0,0,0,0,0,0,0,0,0,37711.90730896277,164682.73082704123,40461.21059476694,0.0,0.0,0.0,44253.19440810703,0.0,0,0,1027.585495587145,1027.585495587145,0.0,1141.7616617634944,0.0,1027.585495587145,1141.7616617634944,0,0
2017/02/17 12:00:00,1036.3931015497799,0,1018.1584681132827,116.55601618608829,0.0,265.93518040556313,0.0,473.27337926420677,114.75473240193962,21.34036723165373,42.22629205300255,2.3071340073257276,0,182.05160537864919,197.0473262541396,639.0595364804939,0,0,0,0,0,0,0,0,0,0,38716.567136067555,173013.35906985562,47751.99396212948,0.0,0.0,0.0,35883.03973985065,0.0,0,0,1036.3931015497799,1036.3931015497799,0.0,1151.5478906108665,0.0,1036.3931015497799,1151.5478906108665,0,0
2017/02/17 13:00:00,1027.1064524119029,0,1058.0881414433154,111.43849818989523,0.0,265.93518040556313,0.0,473.27337926420677,114.75473240193962,21.348440981695937,38.13683370693881,2.2193874616639437,0,231.81485794011363,187.21374702270796,639.0595364804939,0,0,0,0,0,0,0,0,0,0,37699.431514185584,167326.6498366939,40676.954124691816,0.0,0.0,3503.078961050699,40595.69248779654,0.0,0,0,1027.1064524119029,1027.1064524119029,0.0,1141.229391568781,0.0,1027.1064524119029,1141.229391568781,0,0
2017/02/17 14:00:00,1021.319531810342,0,1039.0335651636713,101.78816253905612,0.0,265.93518040556313,0.0,473.27337926420677,114.75473240193962,21.33070612188405,42.2171226432275,2.020248434465063,0,207.59609658375297,192.37793209942444,639.0595364804939,0,0,0,0,0,0,0,0,0,0,35413.07530562639,150045.26039701677,39088.76903285124,0.0,0.0,1835.1860771556824,36997.5938959415,0.0,0,0,1021.319531810342,1021.319531810342,0.0,1134.7994797892688,0.0,1021.319531810342,1134.7994797892688,0,0
2017/02/17 15:00:00,1030.1101049016397,0,952.1791854057918,110.98193278927958,0.0,265.93518040556313,0.0,473.27337926420677,114.75473240193962,21.311693090391888,41.73997085577328,2.113216094485686,0,119.89860429272422,193.22104463257384,639.0595364804939,0,0,0,0,0,0,0,0,0,0,36417.29643666754,156836.53980785084,58742.08490145965,0.0,0.0,0.0,23139.703422860894,0.0,0,0,1030.1101049016397,1030.1101049016397,0.0,1144.566783224044,0.0,1030.1101049016397,1144.566783224044,0,0
2017/02/17 16:00:00,1016.8498928656024,0,986.9494943459238,100.58733899487966,0.0,265.93518040556313,0.0,473.27337926420677,114.75473240193962,21.313354727065892,39.02716586395485,1.9587412079927107,0,160.13647522183157,187.75348264359843,639.0595364804939,0,0,0,0,0,0,0,0,0,0,34127.45806414873,143585.29773096947,47654.62222078479,0.0,0.0,0.0,29500.977914310697,0.0,0,0,1016.8498928656024,1016.8498928656024,0.0,1129.8332142951137,0.0,1016.8498928656024,1129.8332142951137,0,0
2017/02/17 17:00:00,700.1681594518531,0,1530.9486938625478,79.07592084081382,0.0,126.25831348689889,0.0,322.87501110894095,114.75473240193962,21.521433958343046,33.93376820109949,1.7489794538175574,0,926.524867804999,178.3841353621606,426.0396906953881,0,0,0,0,0,0,0,0,0,0,31975.392190886017,127609.5134792054,4038.427865545283,0.0,0.0,92543.15678311548,58009.48542660041,0.0,0,0,700.1681594518531,700.1681594518531,0.0,777.96462161317,0.0,700.1681594518531,777.96462161317,0,0
2017/02/17 18:00:00,681.8411823139536,0,1666.8443231449978,73.3643175634256,0.0,126.25831348689889,0.0,320.411596786563,114.75473240193962,21.59775359091984,23.811697890642286,1.6427705935645414,0,1080.145616352566,160.65901609704343,426.0396906953881,0,0,0,0,0,0,0,0,0,0,30974.983515896816,119324.35023475303,0.0,0.0,0.0,113249.9807455535,72298.3498178964,0.0,0,0,681.8411823139536,681.8411823139536,0.0,757.6013136821706,0.0,681.8411823139536,757.6013136821706,0,0
2017/02/17 19:00:00,695.5011569135951,0,1716.919018054806,72.92068511496166,0.0,126.25831348689889,22.45788663456448,315.5155860722149,114.75473240193962,21.64116265013353,20.320018652163455,1.6327719007188917,0,1132.0229350811235,158.85639227829455,426.0396906953881,0,0,0,0,0,0,0,0,0,0,30985.97034139649,118559.49296552493,0.0,0.0,0.0,123500.62746044373,79527.84414405313,0.0,0,0,695.5011569135951,695.5011569135951,0.0,772.7790632373278,0.0,695.5011569135951,772.7790632373278,0,0
2017/02/17 20:00:00,693.9138887232799,0,1707.9603162787635,68.07134598000354,0.0,126.25831348689889,22.45788663456448,318.96058650728537,114.75473240193962,21.643776278393176,20.24879771187986,1.5184497223152849,0,1122.468408971688,159.45221661168742,426.0396906953881,0,0,0,0,0,0,0,0,0,0,29714.079751491383,109417.43100169301,0.0,0.0,0.0,123500.47106349506,82778.79151721473,0.0,0,0,693.9138887232799,693.9138887232799,0.0,771.0154319147555,0.0,693.9138887232799,771.0154319147555,0,0
2017/02/17 21:00:00,694.9902665065333,0,1711.963255754964,72.50683844671649,0.0,126.25831348689889,22.45788663456448,315.5155860722149,114.75473240193962,21.657242954896194,20.216856571686733,1.6228099376160725,0,1134.4638293536566,151.45973570591903,426.0396906953881,0,0,0,0,0,0,0,0,0,0,30961.85934351192,117939.32307379911,0.0,0.0,0.0,127722.90793902379,81395.19561098955,0.0,0,0,694.9902665065333,694.9902665065333,0.0,772.2114072294814,0.0,694.9902665065333,772.2114072294814,0,0
2017/02/17 22:00:00,695.6651656987285,0,1682.4636362033073,72.59355470619887,0.0,126.25831348689889,22.45788663456448,319.39919274346283,114.75473240193962,21.644606271477198,16.950980021690196,1.6058994324964668,0,1100.797252603777,155.62669290414198,426.0396906953881,0,0,0,0,0,0,0,0,0,0,30970.894941261708,117900.66437448334,0.0,0.0,0.0,124918.11446680606,79292.69636381509,0.0,0,0,695.6651656987285,695.6651656987285,0.0,772.9612952208095,0.0,695.6651656987285,772.9612952208095,0,0
2017/02/17 23:00:00,679.9548929455835,0,1276.4103921773942,92.9018584546412,0.0,126.25831348689889,22.45788663456448,299.79755963785425,102.21879243300542,16.38718982368723,17.935533641875594,1.9977588330566636,0,747.056022636946,147.41944186221681,381.93492767823165,0,0,0,0,0,0,0,0,0,0,31637.954605821717,328612.403087548,0.0,0.0,0.0,89793.08262212014,41364.9773542518,0.0,0,0,679.9548929455835,679.9548929455835,0.0,755.505436606204,0.0,679.9548929455835,755.505436606204,0,0
2017/02/18 00:00:00,412.03597521180154,0,412.18311135685656,0.0,0.0,104.77486008181823,22.45788663456448,199.86503975856948,68.41783649036302,0.007999582963137726,16.512352663523252,0.0,0,0.0,157.55982623803544,254.6232851188211,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,412.03597521180154,412.03597521180154,0.0,457.81775023533504,0.0,412.03597521180154,457.81775023533504,0,0
2017/02/18 01:00:00,610.5304228859053,0,1955.6964636202133,129.66204996722385,0.0,104.77486008181823,19.9584135176345,199.86503975856948,114.75473240193962,22.21222048919599,16.359575472548748,2.9435311969747784,0,1553.6651952692102,147.40798323218192,254.6232851188211,0,0,0,0,0,0,0,0,0,0,71937.74145036905,462035.51785241504,0.0,0.0,0.0,182382.35774802518,104310.32450194642,0.0,0,0,610.5304228859053,610.5304228859053,0.0,678.3671365398948,0.0,610.5304228859053,678.3671365398948,0,0
2017/02/18 02:00:00,410.2313828624747,0,412.1645159088085,0.0,0.0,104.77486008181823,19.9584135176345,199.86503975856948,68.41783649036302,0.007999582963137769,17.207233431126344,0.0,0,0.0,157.54123078998737,254.6232851188211,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,410.2313828624747,410.2313828624747,0.0,455.8126476249719,0.0,410.2313828624747,455.8126476249719,0,0
2017/02/18 03:00:00,611.3610129758193,0,1986.9880438566606,129.49729960696882,0.0,104.77486008181823,19.9584135176345,199.86503975856948,114.75473240193962,22.26480120825234,17.37166880773441,2.8741975929020014,0,1584.9485748256543,147.4161839121853,254.6232851188211,0,0,0,0,0,0,0,0,0,0,71727.21343386995,460632.03260089963,0.0,0.0,0.0,187713.09983173184,116618.6499868522,0.0,0,0,611.3610129758193,611.3610129758193,0.0,679.290014417577,0.0,611.3610129758193,679.290014417577,0,0
2017/02/18 04:00:00,409.4627166320875,0,411.32493402796655,0.0,0.0,104.77486008181823,19.9584135176345,199.86503975856948,68.41783649036302,0.007999582963137769,16.438567200739193,0.0,0,0.0,156.70164890914546,254.6232851188211,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,409.4627166320875,409.4627166320875,0.0,454.95857403565276,0.0,409.4627166320875,454.95857403565276,0,0
2017/02/18 05:00:00,610.2792907654019,0,2032.9838696381146,129.34882522568293,0.0,104.77486008181823,19.9584135176345,199.86503975856948,114.75473240193962,22.305340823655524,16.362094014293618,2.909984941808125,0,1630.1186759373834,148.24190858191,254.6232851188211,0,0,0,0,0,0,0,0,0,0,71343.42292981312,459573.78502301447,0.0,0.0,0.0,191433.6523757408,123183.878870818,0.0,0,0,610.2792907654019,610.2792907654019,0.0,678.0881008504466,0.0,610.2792907654019,678.0881008504466,0,0
2017/02/18 06:00:00,410.82782376040507,0,409.0630078002184,0.0,0.0,104.77486008181823,19.9584135176345,199.86503975856948,68.417836490363,0.007999582963137769,17.803674329056744,0.0,0,0.0,154.43972268139726,254.6232851188211,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,410.82782376040507,410.82782376040507,0.0,456.4753597337834,0.0,410.82782376040507,456.4753597337834,0,0
